57, 1520530775.464292049, 1520530775.464509010
57, 1520530775.464385986, 1520530775.464562892
58, 1520530775.464513063, 1520530775.464662075
58, 1520530775.464634895, 1520530775.464785099
58, 1520530775.464699983, 1520530775.464921951
58, 1520530775.464826107, 1520530775.465017080
58, 1520530775.464946985, 1520530775.465178966
58, 1520530775.465055942, 1520530775.465235948
58, 1520530775.465173006, 1520530775.465359926
58, 1520530775.465260028, 1520530775.465413093
58, 1520530775.465348005, 1520530775.465540885
58, 1520530775.465450048, 1520530775.465629100
58, 1520530775.465604066, 1520530775.465747117
59, 1520530775.465725898, 1520530775.465877056
59, 1520530775.465806007, 1520530775.466023921
59, 1520530775.465909957, 1520530775.466088056
59, 1520530775.465987920, 1520530775.466232061
59, 1520530775.466114997, 1520530775.466290950
59, 1520530775.466212987, 1520530775.466375112
59, 1520530775.466329097, 1520530775.466566085
59, 1520530775.466449975, 1520530775.466633081
59, 1520530775.466546058, 1520530775.466717004
59, 1520530775.466645956, 1520530775.466855049
59, 1520530775.466764926, 1520530775.466984987
60, 1520530775.466900110, 1520530775.467025041
60, 1520530775.467015981, 1520530775.467205047
60, 1520530775.467109918, 1520530775.467341899
60, 1520530775.467246055, 1520530775.467485904
60, 1520530775.467371940, 1520530775.467559099
60, 1520530775.467475891, 1520530775.467684030
60, 1520530775.467602968, 1520530775.467901945
60, 1520530775.467725038, 1520530775.467941999
60, 1520530775.467797040, 1520530775.468019008
60, 1520530775.467917919, 1520530775.468236923
60, 1520530775.468040943, 1520530775.468276023
61, 1520530775.468137979, 1520530775.468313932
61, 1520530775.468287944, 1520530775.468486070
61, 1520530775.468396902, 1520530775.468621969
61, 1520530775.468533992, 1520530775.468718051
61, 1520530775.468684911, 1520530775.468916893
61, 1520530775.468785047, 1520530775.468985080
61, 1520530775.468883991, 1520530775.469053030
61, 1520530775.468960046, 1520530775.469093084
61, 1520530775.469089031, 1520530775.469257116
61, 1520530775.469177961, 1520530775.469489097
61, 1520530775.469307899, 1520530775.469528913
62, 1520530775.469429969, 1520530775.469706058
62, 1520530775.469516038, 1520530775.469746112
62, 1520530775.469597101, 1520530775.469784021
62, 1520530775.469679117, 1520530775.469929933
62, 1520530775.469816923, 1520530775.470026016
62, 1520530775.469930887, 1520530775.470158100
62, 1520530775.470072984, 1520530775.470343112
62, 1520530775.470201015, 1520530775.470381975
62, 1520530775.470349073, 1520530775.470570087
62, 1520530775.470463991, 1520530775.470861911
62, 1520530775.470561027, 1520530775.470962047
63, 1520530775.470633029, 1520530775.471005916
63, 1520530775.470714092, 1520530775.471048116
63, 1520530775.470835924, 1520530775.471086025
63, 1520530775.470959901, 1520530775.471179008
63, 1520530775.471088886, 1520530775.471313953
63, 1520530775.471237897, 1520530775.471420049
63, 1520530775.471332073, 1520530775.471621036
63, 1520530775.471424102, 1520530775.471720933
63, 1520530775.471514940, 1520530775.471879959
63, 1520530775.471636056, 1520530775.471924066
63, 1520530775.471755027, 1520530775.471961975
64, 1520530775.471915960, 1520530775.472059011
64, 1520530775.472043037, 1520530775.472163915
64, 1520530775.472152948, 1520530775.472459077
64, 1520530775.472259044, 1520530775.472498893
64, 1520530775.472349882, 1520530775.472614049
64, 1520530775.472489118, 1520530775.472717046
64, 1520530775.472639083, 1520530775.472806930
64, 1520530775.472774982, 1520530775.472923994
64, 1520530775.472893953, 1520530775.473104953
64, 1520530775.473001003, 1520530775.473144054
64, 1520530775.473104000, 1520530775.473304986
65, 1520530775.473217010, 1520530775.473376989
65, 1520530775.473304986, 1520530775.473490953
65, 1520530775.473417043, 1520530775.473632097
65, 1520530775.473545074, 1520530775.473690986
65, 1520530775.473663091, 1520530775.473818063
65, 1520530775.473784923, 1520530775.473967075
65, 1520530775.473860025, 1520530775.474045991
65, 1520530775.473973989, 1520530775.474107027
65, 1520530775.474087953, 1520530775.474225997
65, 1520530775.474205017, 1520530775.474358081
65, 1520530775.474298954, 1520530775.474463939
66, 1520530775.474445104, 1520530775.474579095
66, 1520530775.474548101, 1520530775.474714040
66, 1520530775.474627017, 1520530775.474828004
66, 1520530775.474759101, 1520530775.474936962
66, 1520530775.474937915, 1520530775.475092887
66, 1520530775.475020885, 1520530775.475229978
66, 1520530775.475152015, 1520530775.475322961
66, 1520530775.475295066, 1520530775.475480079
66, 1520530775.475362062, 1520530775.475564002
66, 1520530775.475536108, 1520530775.475725889
66, 1520530775.475652933, 1520530775.475819110
67, 1520530775.475809097, 1520530775.475954055
67, 1520530775.475923061, 1520530775.476095914
67, 1520530775.476067066, 1520530775.476255893
67, 1520530775.476155996, 1520530775.476322889
67, 1520530775.476294994, 1520530775.476511001
67, 1520530775.476422071, 1520530775.476552009
67, 1520530775.476548910, 1520530775.476706027
67, 1520530775.476695060, 1520530775.476835012
67, 1520530775.476819038, 1520530775.476983070
67, 1520530775.476969957, 1520530775.477188110
67, 1520530775.477072000, 1520530775.477262020
68, 1520530775.477245092, 1520530775.477399110
68, 1520530775.477370023, 1520530775.477591037
68, 1520530775.477507114, 1520530775.477766990
68, 1520530775.477597951, 1520530775.477806091
68, 1520530775.477679967, 1520530775.477895975
68, 1520530775.477802991, 1520530775.478030920
68, 1520530775.477929115, 1520530775.478183031
68, 1520530775.478055953, 1520530775.478245019
68, 1520530775.478182077, 1520530775.478312969
68, 1520530775.478285074, 1520530775.478450059
68, 1520530775.478421926, 1520530775.478559970
69, 1520530775.478543043, 1520530775.478692054
69, 1520530775.478663921, 1520530775.478838920
69, 1520530775.478739976, 1520530775.478959083
69, 1520530775.478838920, 1520530775.478998899
69, 1520530775.478976011, 1520530775.479110002
69, 1520530775.479083061, 1520530775.479255914
69, 1520530775.479228019, 1520530775.479362964
69, 1520530775.479336023, 1520530775.479490041
69, 1520530775.479463100, 1520530775.479636907
69, 1520530775.479609966, 1520530775.479861021
69, 1520530775.479739904, 1520530775.479974985
70, 1520530775.479865074, 1520530775.480041027
70, 1520530775.480012893, 1520530775.480266094
70, 1520530775.480153083, 1520530775.480305910
70, 1520530775.480284929, 1520530775.480442047
70, 1520530775.480431079, 1520530775.480581045
70, 1520530775.480552911, 1520530775.480782032
70, 1520530775.480674982, 1520530775.480820894
70, 1520530775.480788946, 1520530775.480910062
70, 1520530775.480881929, 1520530775.481045961
70, 1520530775.481018066, 1520530775.481271028
70, 1520530775.481081962, 1520530775.481323003
71, 1520530775.481174945, 1520530775.481362104
71, 1520530775.481256961, 1520530775.481443881
71, 1520530775.481415033, 1520530775.481575965
71, 1520530775.481570959, 1520530775.481762886
71, 1520530775.481659889, 1520530775.481801986
71, 1520530775.481767892, 1520530775.481905937
71, 1520530775.481889963, 1520530775.482029914
71, 1520530775.482033967, 1520530775.482142925
71, 1520530775.482137918, 1520530775.482256889
71, 1520530775.482261896, 1520530775.482379913
71, 1520530775.482378959, 1520530775.482600927
72, 1520530775.482489109, 1520530775.482718944
72, 1520530775.482601881, 1520530775.482757091
72, 1520530775.482728004, 1520530775.482824087
72, 1520530775.482814073, 1520530775.482961893
72, 1520530775.482950925, 1520530775.483143091
72, 1520530775.483026981, 1520530775.483197927
72, 1520530775.483149051, 1520530775.483287096
72, 1520530775.483269929, 1520530775.483390092
72, 1520530775.483422040, 1520530775.483563899
72, 1520530775.483555078, 1520530775.483695030
72, 1520530775.483685970, 1520530775.483915090
73, 1520530775.483791112, 1520530775.483979940
73, 1520530775.483938932, 1520530775.484074115
73, 1520530775.484045028, 1520530775.484169006
73, 1520530775.484174966, 1520530775.484364986
73, 1520530775.484262943, 1520530775.484494924
73, 1520530775.484399080, 1520530775.484559059
73, 1520530775.484528064, 1520530775.484702110
73, 1520530775.484695911, 1520530775.484837055
73, 1520530775.484850883, 1520530775.484978914
73, 1520530775.484992980, 1520530775.485126018
73, 1520530775.485110044, 1520530775.485364913
74, 1520530775.485240936, 1520530775.485424041
74, 1520530775.485378026, 1520530775.485554933
74, 1520530775.485512971, 1520530775.485658884
74, 1520530775.485680103, 1520530775.485805034
74, 1520530775.485780954, 1520530775.485945940
74, 1520530775.485935926, 1520530775.486151933
74, 1520530775.486031055, 1520530775.486290931
74, 1520530775.486180067, 1520530775.486342906
74, 1520530775.486326932, 1520530775.486510992
74, 1520530775.486430883, 1520530775.486568927
74, 1520530775.486565113, 1520530775.486707925
75, 1520530775.486716032, 1520530775.486854076
75, 1520530775.486843109, 1520530775.486998081
75, 1520530775.486984014, 1520530775.487268924
75, 1520530775.487088918, 1520530775.487334012
75, 1520530775.487189054, 1520530775.487390041
75, 1520530775.487344980, 1520530775.487493038
75, 1520530775.487483024, 1520530775.487720966
75, 1520530775.487576961, 1520530775.487785100
75, 1520530775.487699031, 1520530775.487839937
75, 1520530775.487828969, 1520530775.487948894
75, 1520530775.487974882, 1520530775.488101005
76, 1520530775.488106966, 1520530775.488464117
76, 1520530775.488231897, 1520530775.488523006
76, 1520530775.488339900, 1520530775.488586902
76, 1520530775.488482952, 1520530775.488641977
76, 1520530775.488619089, 1520530775.488746881
76, 1520530775.488744974, 1520530775.488867998
76, 1520530775.488866090, 1520530775.489011049
76, 1520530775.488992929, 1520530775.489185094
76, 1520530775.489089012, 1520530775.489253997
76, 1520530775.489245891, 1520530775.489502906
76, 1520530775.489376068, 1520530775.489579916
77, 1520530775.489495992, 1520530775.489875078
77, 1520530775.489581108, 1520530775.489940881
77, 1520530775.489692926, 1520530775.489995002
77, 1520530775.489793062, 1520530775.490102052
77, 1520530775.489933013, 1520530775.490170001
77, 1520530775.490025997, 1520530775.490226030
77, 1520530775.490164995, 1520530775.490314006
77, 1520530775.490291118, 1520530775.490482091
77, 1520530775.490386009, 1520530775.490542888
77, 1520530775.490518093, 1520530775.490678071
77, 1520530775.490665912, 1520530775.490865945
78, 1520530775.490772008, 1520530775.490959882
78, 1520530775.490959882, 1520530775.491092920
78, 1520530775.491081953, 1520530775.491226911
78, 1520530775.491224050, 1520530775.491375923
78, 1520530775.491358995, 1520530775.491494894
78, 1520530775.491501092, 1520530775.491691112
78, 1520530775.491616010, 1520530775.491780996
78, 1520530775.491795063, 1520530775.491930961
78, 1520530775.491909980, 1520530775.492027044
78, 1520530775.492058038, 1520530775.492181062
78, 1520530775.492171049, 1520530775.492322921
79, 1520530775.492302894, 1520530775.492454051
79, 1520530775.492449045, 1520530775.492587089
79, 1520530775.492598056, 1520530775.492728948
79, 1520530775.492733955, 1520530775.492872953
79, 1520530775.492866992, 1520530775.493082046
79, 1520530775.492959976, 1520530775.493221044
79, 1520530775.493108034, 1520530775.493282079
79, 1520530775.493249893, 1520530775.493386983
79, 1520530775.493371009, 1520530775.493558883
79, 1520530775.493463993, 1520530775.493622064
79, 1520530775.493628025, 1520530775.493858098
80, 1520530775.493742942, 1520530775.493980884
80, 1520530775.493866920, 1520530775.494075059
80, 1520530775.493958950, 1520530775.494132041
80, 1520530775.494097948, 1520530775.494266986
80, 1520530775.494249105, 1520530775.494406938
80, 1520530775.494410037, 1520530775.494529962
80, 1520530775.494518995, 1520530775.494635105
80, 1520530775.494643926, 1520530775.494781970
80, 1520530775.494787931, 1520530775.494915962
80, 1520530775.494894027, 1520530775.495009899
80, 1520530775.495017051, 1520530775.495151996
81, 1520530775.495131969, 1520530775.495311021
81, 1520530775.495219945, 1520530775.495407104
81, 1520530775.495390892, 1520530775.495501995
81, 1520530775.495491981, 1520530775.495616912
81, 1520530775.495637893, 1520530775.495774030
81, 1520530775.495780944, 1520530775.495923995
81, 1520530775.495920896, 1520530775.496124029
81, 1520530775.496015071, 1520530775.496181964
81, 1520530775.496164083, 1520530775.496303081
81, 1520530775.496315002, 1520530775.496439933
81, 1520530775.496411085, 1520530775.496546983
82, 1520530775.496551990, 1520530775.496675968
82, 1520530775.496665954, 1520530775.496920108
82, 1520530775.496802091, 1520530775.496979951
82, 1520530775.496911048, 1520530775.497041940
82, 1520530775.497051954, 1520530775.497189998
82, 1520530775.497176885, 1520530775.497315883
82, 1520530775.497313022, 1520530775.497433900
82, 1520530775.497428894, 1520530775.497582912
82, 1520530775.497596979, 1520530775.497776031
82, 1520530775.497699975, 1520530775.497872114
82, 1520530775.497843027, 1520530775.498007059
83, 1520530775.498012065, 1520530775.498815059
83, 1520530775.498871088, 1520530775.499099969
83, 1520530775.499017000, 1520530775.499188899
83, 1520530775.499166011, 1520530775.499275922
83, 1520530775.499294996, 1520530775.499401092
83, 1520530775.499382019, 1520530775.499526977
83, 1520530775.499521017, 1520530775.499660968
83, 1520530775.499641895, 1520530775.499844074
83, 1520530775.499748945, 1520530775.499882936
83, 1520530775.499874114, 1520530775.500005960
83, 1520530775.500004053, 1520530775.500129938
84, 1520530775.500124931, 1520530775.500248908
84, 1520530775.500245094, 1520530775.500349998
84, 1520530775.500363111, 1520530775.500576019
84, 1520530775.500467061, 1520530775.500756025
84, 1520530775.500554084, 1520530775.500794887
84, 1520530775.500649929, 1520530775.500955104
84, 1520530775.500777959, 1520530775.501015901
84, 1520530775.500859975, 1520530775.501085042
84, 1520530775.500956058, 1520530775.501142024
84, 1520530775.501069068, 1520530775.501202106
84, 1520530775.501185894, 1520530775.501329898
85, 1520530775.501337051, 1520530775.501451015
85, 1520530775.501451969, 1520530775.501646995
85, 1520530775.501540899, 1520530775.501708984
85, 1520530775.501710891, 1520530775.501846075
85, 1520530775.501842021, 1520530775.501988887
85, 1520530775.501962900, 1520530775.502125978
85, 1520530775.502146005, 1520530775.502265930
85, 1520530775.502242088, 1520530775.502398014
85, 1520530775.502377033, 1520530775.502525091
85, 1520530775.502520084, 1520530775.502661943
85, 1520530775.502655982, 1520530775.502796888
86, 1520530775.502785921, 1520530775.502945899
86, 1520530775.502947092, 1520530775.503076076
86, 1520530775.503077983, 1520530775.503213882
86, 1520530775.503206968, 1520530775.503356933
86, 1520530775.503333091, 1520530775.503451108
86, 1520530775.503468990, 1520530775.503602027
86, 1520530775.503598928, 1520530775.503743886
86, 1520530775.503720998, 1520530775.503833055
86, 1520530775.503824949, 1520530775.503989934
86, 1520530775.503995895, 1520530775.504134893
86, 1520530775.504112005, 1520530775.504260063
87, 1520530775.504282951, 1520530775.504417896
87, 1520530775.504432916, 1520530775.504549980
87, 1520530775.504555940, 1520530775.504698991
87, 1520530775.504693984, 1520530775.504910945
87, 1520530775.504810094, 1520530775.505052089
87, 1520530775.504976987, 1520530775.505158901
87, 1520530775.505121946, 1520530775.505307912
87, 1520530775.505213975, 1520530775.505372047
87, 1520530775.505342960, 1520530775.505487918
87, 1520530775.505469083, 1520530775.505739927
87, 1520530775.505625963, 1520530775.505800962
88, 1520530775.505772113, 1520530775.505904912
88, 1520530775.505839109, 1520530775.506107091
88, 1520530775.505965948, 1520530775.506148099
88, 1520530775.506112098, 1520530775.506306886
88, 1520530775.506222009, 1520530775.506402015
88, 1520530775.506380081, 1520530775.506588935
88, 1520530775.506501913, 1520530775.506808042
88, 1520530775.506633996, 1520530775.506848096
88, 1520530775.506724119, 1520530775.506917953
88, 1520530775.506889104, 1520530775.507050991
88, 1520530775.507013082, 1520530775.507235050
89, 1520530775.507138013, 1520530775.507347106
89, 1520530775.507318019, 1520530775.507563114
89, 1520530775.507416963, 1520530775.507617950
89, 1520530775.507539033, 1520530775.507710933
89, 1520530775.507673978, 1520530775.507945060
89, 1520530775.507795095, 1520530775.508019924
89, 1520530775.507946968, 1520530775.508168935
89, 1520530775.508076906, 1520530775.508236885
89, 1520530775.508152961, 1520530775.508429050
89, 1520530775.508285999, 1520530775.508481025
89, 1520530775.508394002, 1520530775.508604049
90, 1520530775.508506059, 1520530775.508681058
90, 1520530775.508650064, 1520530775.508836984
90, 1520530775.508801937, 1520530775.509025096
90, 1520530775.508902072, 1520530775.509104967
90, 1520530775.509026050, 1520530775.509166955
90, 1520530775.509097099, 1520530775.509321928
90, 1520530775.509254932, 1520530775.509474992
90, 1520530775.509382009, 1520530775.509582042
90, 1520530775.509502887, 1520530775.509713888
90, 1520530775.509629964, 1520530775.509804964
90, 1520530775.509769916, 1520530775.509952068
91, 1520530775.509855031, 1520530775.510059118
91, 1520530775.509948968, 1520530775.510190963
91, 1520530775.510049104, 1520530775.510283946
91, 1520530775.510158061, 1520530775.510375976
91, 1520530775.510276079, 1520530775.510535955
91, 1520530775.510416030, 1520530775.510627985
91, 1520530775.510540962, 1520530775.510710000
91, 1520530775.510672092, 1520530775.510884046
91, 1520530775.510761976, 1520530775.510960102
91, 1520530775.510885953, 1520530775.511075019
91, 1520530775.511012077, 1520530775.511240005
92, 1520530775.511140108, 1520530775.511338949
92, 1520530775.511241912, 1520530775.511467933
92, 1520530775.511359930, 1520530775.511514902
92, 1520530775.511451959, 1520530775.511631011
92, 1520530775.511594057, 1520530775.511785984
92, 1520530775.511712074, 1520530775.511940956
92, 1520530775.511854887, 1520530775.512075901
92, 1520530775.511971950, 1520530775.512182950
92, 1520530775.512109994, 1520530775.512303113
92, 1520530775.512267112, 1520530775.512490987
92, 1520530775.512361049, 1520530775.512603044
93, 1520530775.512514114, 1520530775.512712001
93, 1520530775.512622117, 1520530775.512836933
93, 1520530775.512768983, 1520530775.512962102
93, 1520530775.512943983, 1520530775.513104915
93, 1520530775.513070106, 1520530775.513257026
93, 1520530775.513220071, 1520530775.513395071
93, 1520530775.513366937, 1520530775.513550043
93, 1520530775.513521909, 1520530775.513710975
93, 1520530775.513622999, 1520530775.513840913
93, 1520530775.513741016, 1520530775.513912916
93, 1520530775.513890981, 1520530775.514038085
94, 1520530775.514046907, 1520530775.514231920
94, 1520530775.514161109, 1520530775.514309883
94, 1520530775.514297008, 1520530775.514453887
94, 1520530775.514420986, 1520530775.514563083
94, 1520530775.514534950, 1520530775.514692068
94, 1520530775.514657020, 1520530775.514827966
94, 1520530775.514791965, 1520530775.514964103
94, 1520530775.514942884, 1520530775.515125989
94, 1520530775.515096902, 1520530775.515202045
94, 1520530775.515185117, 1520530775.515381097
94, 1520530775.515291929, 1520530775.515470981
95, 1520530775.515481948, 1520530775.515701055
95, 1520530775.515579938, 1520530775.515758991
95, 1520530775.515716075, 1520530775.515897989
95, 15
